Date,Finished.At,Scheduled.At,Mailer,ID,Sent,R.Sent,SoftBounce,HardBounce,Total,Offer,Isp,Profile,Injected.Seeds,Server(s)
"11/04/2026 (03:37:50),""11/04/2026 (03:38:02)"","""",""y.moghar"",""25559777"",""51800"",""51823"",""0"",""0"",""51800"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH11 (Seeds) (CMH_lList_Warmup_Centralise) (US) (147000 to 198800)"",""0->1000"",""4 s_cmh11_1341 s_cmh11_1343 s_cmh11_1372 s_cmh11_1388"""
"11/04/2026 (03:12:49),""11/04/2026 (03:13:01)"","""",""y.moghar"",""25559213"",""50400"",""50426"",""0"",""0"",""50400"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH11 (Seeds) (CMH_lList_Warmup_Centralise) (US) (96600 to 147000)"",""0->1000"",""4 s_cmh11_1341 s_cmh11_1343 s_cmh11_1372 s_cmh11_1388"""
"11/04/2026 (03:02:48),""11/04/2026 (03:02:49)"","""",""y.moghar"",""25558915"",""4900"",""4904"",""0"",""0"",""4900"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (36000 to 40900)"",""0->1000"",""2 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (02:52:48),""11/04/2026 (02:52:51)"","""",""y.moghar"",""25558718"",""6900"",""6505"",""0"",""0"",""6900"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (271460 to 278360)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (02:52:48),""11/04/2026 (02:52:51)"","""",""y.moghar"",""25558717"",""8280"",""8286"",""0"",""0"",""8280"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (27720 to 36000)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (02:47:49),""11/04/2026 (02:48:03)"","""",""y.moghar"",""25558643"",""49000"",""49028"",""0"",""0"",""49000"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH11 (Seeds) (CMH_lList_Warmup_Centralise) (US) (47600 to 96600)"",""0->1000"",""4 s_cmh11_1341 s_cmh11_1343 s_cmh11_1372 s_cmh11_1388"""
"11/04/2026 (02:45:49),""11/04/2026 (02:46:32)"","""",""y.moghar"",""25558602"",""64500"",""63801"",""0"",""0"",""64500"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH15 (Seeds) (CMH_List_Warmup_Centralise) (US) (0 to 64500)"",""0->1000"",""s_cmh15_654"""
"11/04/2026 (02:41:12),""11/04/2026 (02:41:19)"","""",""y.moghar"",""25558496"",""6300"",""6312"",""0"",""0"",""6300"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (21420 to 27720)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (02:40:20),""11/04/2026 (02:40:23)"","""",""y.moghar"",""25558482"",""6240"",""6252"",""0"",""0"",""6240"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (265220 to 271460)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (02:30:12),""11/04/2026 (02:30:16)"","""",""y.moghar"",""25558191"",""7200"",""7206"",""0"",""0"",""7200"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (14220 to 21420)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (02:22:48),""11/04/2026 (02:22:59)"","""",""y.moghar"",""25558047"",""47600"",""47625"",""0"",""0"",""47600"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH11 (Seeds) (CMH_lList_Warmup_Centralise) (US) (0 to 47600)"",""0->1000"",""4 s_cmh11_1341 s_cmh11_1343 s_cmh11_1372 s_cmh11_1388"""
"11/04/2026 (02:22:36),""11/04/2026 (02:22:40)"","""",""y.moghar"",""25558043"",""8220"",""8226"",""0"",""0"",""8220"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (6000 to 14220)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (02:20:20),""11/04/2026 (02:20:23)"","""",""y.moghar"",""25558004"",""6600"",""6612"",""0"",""0"",""6600"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (258620 to 265220)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (02:15:49),""11/04/2026 (02:16:03)"","""",""y.moghar"",""25557909"",""19493"",""19496"",""0"",""0"",""19532"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH15 (Seeds) (CMH_List_Warmup_Centralise) (US) (353500 to 373032)"",""0->1000"",""s_cmh15_654"""
"11/04/2026 (02:12:48),""11/04/2026 (02:12:51)"","""",""y.moghar"",""25557849"",""6090"",""6102"",""0"",""0"",""6090"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (252530 to 258620)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (02:11:22),""11/04/2026 (02:11:25)"","""",""y.moghar"",""25557823"",""6000"",""6012"",""0"",""0"",""6000"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (0 to 6000)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (02:00:19),""11/04/2026 (02:00:22)"","""",""y.moghar"",""25557502"",""4333"",""4332"",""0"",""0"",""4372"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (368660 to 373032)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (01:57:49),""11/04/2026 (01:57:55)"","""",""y.moghar"",""25557465"",""14281"",""14308"",""0"",""0"",""14290"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH11 (Seeds) (CMH_lList_Warmup_Centralise) (US) (358712 to 373002)"",""0->1000"",""4 s_cmh11_1341 s_cmh11_1343 s_cmh11_1372 s_cmh11_1388"""
"11/04/2026 (01:52:48),""11/04/2026 (01:53:01)"","""",""y.moghar"",""25557385"",""8160"",""8164"",""0"",""0"",""8160"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (360500 to 368660)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (01:52:48),""11/04/2026 (01:52:51)"","""",""y.moghar"",""25557384"",""6300"",""6311"",""0"",""0"",""6300"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (246230 to 252530)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (01:45:49),""11/04/2026 (01:46:26)"","""",""y.moghar"",""25557261"",""61500"",""60816"",""0"",""0"",""61500"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH15 (Seeds) (CMH_List_Warmup_Centralise) (US) (292000 to 353500)"",""0->1000"",""s_cmh15_654"""
"11/04/2026 (01:41:29),""11/04/2026 (01:41:32)"","""",""y.moghar"",""25557189"",""5940"",""5952"",""0"",""0"",""5940"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (240290 to 246230)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (01:41:16),""11/04/2026 (01:41:20)"","""",""y.moghar"",""25557182"",""5700"",""5712"",""0"",""0"",""5700"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (354800 to 360500)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (01:32:49),""11/04/2026 (01:33:01)"","""",""y.moghar"",""25556869"",""44800"",""44826"",""0"",""0"",""44800"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH11 (Seeds) (CMH_lList_Warmup_Centralise) (US) (313912 to 358712)"",""0->1000"",""4 s_cmh11_1341 s_cmh11_1343 s_cmh11_1372 s_cmh11_1388"""
"11/04/2026 (01:30:18),""11/04/2026 (01:30:21)"","""",""y.moghar"",""25556778"",""6900"",""6906"",""0"",""0"",""6900"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (347900 to 354800)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (01:22:48),""11/04/2026 (01:22:51)"","""",""y.moghar"",""25556650"",""6000"",""6011"",""0"",""0"",""6000"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (234290 to 240290)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (01:13:19),""11/04/2026 (01:13:57)"","""",""y.moghar"",""25556409"",""61500"",""61501"",""0"",""1"",""61500"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH15 (Seeds) (CMH_List_Warmup_Centralise) (US) (230500 to 292000)"",""0->1000"",""s_cmh15_654"""
"11/04/2026 (01:11:17),""11/04/2026 (01:11:20)"","""",""y.moghar"",""25556348"",""5400"",""5412"",""0"",""0"",""5400"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (342500 to 347900)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (01:10:19),""11/04/2026 (01:10:22)"","""",""y.moghar"",""25556321"",""5790"",""5802"",""0"",""0"",""5790"",""14141414 - test offer [REPORTING] [OPEN] [SD]"",""gmail"",""data_CMH8 (Seeds) (CMH_List_Warmup_Centralise) (US) (228500 to 234290)"",""0->1000"",""3 s_cmh8_3583 s_cmh8_3617 s_cmh8_3656"""
"11/04/2026 (01:07:48),""11/04/2026 (01:08:01)"","""",""y.moghar"",""25556198"",""43400"",""43424"",""0"",""0"",""43400"",""3301 test offer [REPORTING] [Tech offer] [Tech offer]"",""gmail"",""data_CMH11 (Seeds) (CMH_lList_Warmup_Centralise) (US) (270512 to 313912)"",""0->1000"",""4 s_cmh11_1341 s_cmh11_1343 s_cmh11_1372 s_cmh11_1388"""
