campaign_id,server,entity,ip,datetime_gride,sent_detail,r_sent_detail,sent_per_ip,r_sent_per_ip,offset,limit,limit_per_ip,error_type_from_error,outSum,drop_number,is_first_drop,first_used_at,previous_r_sent_per_ip,volume_change,growth_rate,sent_ratio,lost_volume,cumulative_r_sent_per_ip,daily_cumulative_r_sent_per_ip,volume_category,hour,day_of_week,drops_per_day,error_code,date,days_since_launch
25718971,s_cmh2_6121,cmh2,23.82.139.242,2026-04-15 01:00:17,6730,6736,3365,3368,0,6730,3365,No error,,14,0,2026-04-12 23:47:18,0.0,3368,0.0,1.000891530460624,-3,44947,3368,Low,1,2,12,0,2026-04-15,2
25719795,s_cmh2_6121,cmh2,23.82.139.242,2026-04-15 01:27:16,6730,6736,3365,3368,272690,6730,3365,No error,,15,0,2026-04-12 23:47:18,3368.0,0,0.0,1.000891530460624,-3,48315,6736,Low,1,2,12,0,2026-04-15,2
25720509,s_cmh2_6121,cmh2,23.82.139.242,2026-04-15 01:52:16,6730,6736,3365,3368,302044,6730,3365,No error,,16,0,2026-04-12 23:47:18,3368.0,0,0.0,1.000891530460624,-3,51683,10104,Low,1,2,12,0,2026-04-15,2
25721217,s_cmh2_6121,cmh2,23.82.139.242,2026-04-15 02:17:16,6730,6735,3365,3367,331398,6730,3365,No error,,17,0,2026-04-12 23:47:18,3368.0,-1,-0.0002969121140142518,1.000594353640416,-2,55050,13471,Low,2,2,12,0,2026-04-15,2
25729108,s_cmh2_6121,cmh2,23.82.139.242,2026-04-15 09:29:22,6000,6009,3000,3004,0,6000,3000,No error,,18,0,2026-04-12 23:47:18,3367.0,-363,-0.10781110781110781,1.0013333333333334,-4,58054,16475,Low,9,2,12,0,2026-04-15,2
25729612,s_cmh2_6121,cmh2,23.82.139.242,2026-04-15 09:54:25,6000,6009,3000,3004,28000,6000,3000,No error,,19,0,2026-04-12 23:47:18,3004.0,0,0.0,1.0013333333333334,-4,61058,19479,Low,9,2,12,0,2026-04-15,2
25730178,s_cmh2_6121,cmh2,23.82.139.242,2026-04-15 10:18:31,6000,6009,3000,3004,56000,6000,3000,No error,,20,0,2026-04-12 23:47:18,3004.0,0,0.0,1.0013333333333334,-4,64062,22483,Low,10,2,12,0,2026-04-15,2
25730940,s_cmh2_6121,cmh2,23.82.139.242,2026-04-15 10:43:21,6000,4805,3000,3000,84000,6000,3000,No error,,21,0,2026-04-12 23:47:18,3004.0,-4,-0.0013315579227696406,1.0,0,67062,25483,Low,10,2,12,0,2026-04-15,2
25731336,s_cmh2_6121,cmh2,23.82.139.242,2026-04-15 11:08:29,3000,2249,3000,2249,112000,3000,3000,Rate limit DKIM,2539,22,0,2026-04-12 23:47:18,3000.0,-751,-0.25033333333333335,0.7496666666666667,751,69311,27732,Low,11,2,12,2,2026-04-15,2
25760731,s_cmh2_6121,cmh2,23.82.139.242,2026-04-15 23:30:27,6000,5953,3000,3000,363988,6000,3000,No error,,23,0,2026-04-12 23:47:18,2249.0,751,0.3339261894175189,1.0,0,72311,30732,Low,23,2,12,0,2026-04-15,2
25789721,s_cmh2_6121,cmh2,23.82.139.242,2026-04-16 16:07:13,12000,27,6000,27,60000,12000,6000,Connection closed,303,24,0,2026-04-12 23:47:18,3000.0,-2973,-0.991,0.0045,5973,72338,27,Low,16,3,2,0,2026-04-16,3
25790606,s_cmh2_6121,cmh2,23.82.139.242,2026-04-16 16:31:18,6000,20,6000,20,105000,6000,6000,Rate limit SPF,158,25,0,2026-04-12 23:47:18,27.0,-7,-0.25925925925925924,0.0033333333333333335,5980,72358,47,Low,16,3,2,1,2026-04-16,3
25595182,s_cmh8_3656,cmh8,5.135.75.177,2026-04-12 01:14:10,3100,3101,3100,3101,44700,9300,9300,No error,,1,1,2026-04-12 01:14:10,0.0,3101,0.0,1.0003225806451612,-1,3101,3101,Low,1,6,13,0,2026-04-12,0
25595907,s_cmh8_3656,cmh8,5.135.75.177,2026-04-12 01:44:10,3120,3122,3120,3122,82260,9360,9360,No error,,2,0,2026-04-12 01:14:10,3101.0,21,0.006772009029345372,1.0006410256410256,-2,6223,6223,Low,1,6,13,0,2026-04-12,0
25596569,s_cmh8_3656,cmh8,5.135.75.177,2026-04-12 02:14:09,3140,3142,3140,3142,117600,9420,9420,No error,,3,0,2026-04-12 01:14:10,3122.0,20,0.0064061499039077515,1.0006369426751593,-2,9365,9365,Low,2,6,13,0,2026-04-12,0
25597200,s_cmh8_3656,cmh8,5.135.75.177,2026-04-12 02:44:10,3160,3162,3160,3162,145150,9480,9480,No error,,4,0,2026-04-12 01:14:10,3142.0,20,0.006365372374283896,1.000632911392405,-2,12527,12527,Low,2,6,13,0,2026-04-12,0
25597247,s_cmh8_3656,cmh8,5.135.75.177,2026-04-12 02:48:09,1166,1166,1166,1166,154630,3500,3500,No error,,5,0,2026-04-12 01:14:10,3162.0,-1996,-0.6312460468058191,1.0,0,13693,13693,Low,2,6,13,0,2026-04-12,0
25597714,s_cmh8_3656,cmh8,5.135.75.177,2026-04-12 03:14:09,3180,3182,3180,3182,169610,9540,9540,No error,,6,0,2026-04-12 01:14:10,1166.0,2016,1.7289879931389365,1.0006289308176102,-2,16875,16875,Low,3,6,13,0,2026-04-12,0
25597810,s_cmh8_3656,cmh8,5.135.75.177,2026-04-12 03:18:10,1183,1183,1183,1183,179150,3550,3550,No error,,7,0,2026-04-12 01:14:10,3182.0,-1999,-0.6282212445003142,1.0,0,18058,18058,Low,3,6,13,0,2026-04-12,0
25598357,s_cmh8_3656,cmh8,5.135.75.177,2026-04-12 03:44:09,3200,2534,3200,2534,198830,9600,9600,No error,,8,0,2026-04-12 01:14:10,1183.0,1351,1.1420118343195267,0.791875,666,20592,20592,Low,3,6,13,0,2026-04-12,0
25598411,s_cmh8_3656,cmh8,5.135.75.177,2026-04-12 03:47:09,1200,1202,1200,1202,208430,3600,3600,No error,,9,0,2026-04-12 01:14:10,2534.0,-1332,-0.5256511444356748,1.0016666666666667,-2,21794,21794,Low,3,6,13,0,2026-04-12,0
25598547,s_cmh8_3656,cmh8,5.135.75.177,2026-04-12 03:53:09,1026,1028,1026,1028,212030,3080,3080,No error,,10,0,2026-04-12 01:14:10,1202.0,-174,-0.1447587354409318,1.0019493177387915,-2,22822,22822,Low,3,6,13,0,2026-04-12,0
25600032,s_cmh8_3656,cmh8,5.135.75.177,2026-04-12 05:14:09,3260,3261,3260,3261,276330,3260,3260,Other,3261,11,0,2026-04-12 01:14:10,1028.0,2233,2.172178988326848,1.0003067484662578,-1,26083,26083,Low,5,6,13,0,2026-04-12,0
25600064,s_cmh8_3656,cmh8,5.135.75.177,2026-04-12 05:17:09,3750,3751,3750,3751,279590,3750,3750,Other,3261,12,0,2026-04-12 01:14:10,3261.0,490,0.15026065624041704,1.0002666666666666,-1,29834,29834,Low,5,6,13,0,2026-04-12,0
25600157,s_cmh8_3656,cmh8,5.135.75.177,2026-04-12 05:23:09,3230,7,3230,7,283340,3230,3230,Other,3751,13,0,2026-04-12 01:14:10,3751.0,-3744,-0.9981338309784058,0.0021671826625387,3223,29841,29841,Low,5,6,13,0,2026-04-12,0
25652225,s_cmh8_3656,cmh8,5.135.75.177,2026-04-13 15:41:18,3280,3282,3280,3282,29100,9840,9840,No error,,14,0,2026-04-12 01:14:10,7.0,3275,467.85714285714283,1.0006097560975609,-2,33123,3282,Low,15,0,16,0,2026-04-13,1
25653706,s_cmh8_3656,cmh8,5.135.75.177,2026-04-13 16:17:18,3300,3302,3300,3302,89580,9900,9900,No error,,15,0,2026-04-12 01:14:10,3282.0,20,0.006093845216331505,1.0006060606060605,-2,36425,6584,Low,16,0,16,0,2026-04-13,1
25655297,s_cmh8_3656,cmh8,5.135.75.177,2026-04-13 16:53:18,3320,3322,3320,3322,151020,9960,9960,No error,,16,0,2026-04-12 01:14:10,3302.0,20,0.0060569351907934586,1.0006024096385542,-2,39747,9906,Low,16,0,16,0,2026-04-13,1
25656775,s_cmh8_3656,cmh8,5.135.75.177,2026-04-13 17:31:18,3340,3342,3340,3342,213420,10020,10020,No error,,17,0,2026-04-12 01:14:10,3322.0,20,0.006020469596628537,1.0005988023952095,-2,43089,13248,Low,17,0,16,0,2026-04-13,1
25658432,s_cmh8_3656,cmh8,5.135.75.177,2026-04-13 18:07:17,3360,3361,3360,3361,276780,10080,10080,No error,,18,0,2026-04-12 01:14:10,3342.0,19,0.005685218432076601,1.0002976190476192,-1,46450,16609,Low,18,0,16,0,2026-04-13,1
25659921,s_cmh8_3656,cmh8,5.135.75.177,2026-04-13 18:41:12,3380,3382,3380,3382,337620,10140,10140,No error,,19,0,2026-04-12 01:14:10,3361.0,21,0.006248140434394526,1.0005917159763313,-2,49832,19991,Low,18,0,16,0,2026-04-13,1
25661561,s_cmh8_3656,cmh8,5.135.75.177,2026-04-13 19:17:12,3400,3402,3400,3402,0,10200,10200,No error,,20,0,2026-04-12 01:14:10,3382.0,20,0.0059136605558840925,1.0005882352941176,-2,53234,23393,Low,19,0,16,0,2026-04-13,1
25662941,s_cmh8_3656,cmh8,5.135.75.177,2026-04-13 19:53:12,3420,3421,3420,3421,40080,10260,10260,No error,,21,0,2026-04-12 01:14:10,3402.0,19,0.005584950029394474,1.0002923976608187,-1,56655,26814,Low,19,0,16,0,2026-04-13,1
25663093,s_cmh8_3656,cmh8,5.135.75.177,2026-04-13 19:59:07,1384,56,1384,56,50340,4150,4150,No error,,22,0,2026-04-12 01:14:10,3421.0,-3365,-0.9836305173925752,0.04046242774566474,1328,56711,26870,Low,19,0,16,0,2026-04-13,1
25663361,s_cmh8_3656,cmh8,5.135.75.177,2026-04-13 20:05:08,1210,102,1210,102,54490,3630,3630,No error,,23,0,2026-04-12 01:14:10,56.0,46,0.8214285714285714,0.08429752066115702,1108,56813,26972,Low,20,0,16,0,2026-04-13,1
25664324,s_cmh8_3656,cmh8,5.135.75.177,2026-04-13 20:29:12,3440,0,3440,0,80720,10320,10320,No error,,24,0,2026-04-12 01:14:10,102.0,-102,-1.0,0.0,3440,56813,26972,Low,20,0,16,0,2026-04-13,1
25664766,s_cmh8_3656,cmh8,5.135.75.177,2026-04-13 20:35:08,1400,0,1400,0,91040,4200,4200,No error,,25,0,2026-04-12 01:14:10,0.0,0,0.0,0.0,1400,56813,26972,Low,20,0,16,0,2026-04-13,1
25664965,s_cmh8_3656,cmh8,5.135.75.177,2026-04-13 20:41:07,1226,0,1226,0,95240,3680,3680,No error,,26,0,2026-04-12 01:14:10,0.0,0,0.0,0.0,1226,56813,26972,Low,20,0,16,0,2026-04-13,1
25665730,s_cmh8_3656,cmh8,5.135.75.177,2026-04-13 21:05:12,3460,0,3460,0,121920,10380,10380,No error,,27,0,2026-04-12 01:14:10,0.0,0,0.0,0.0,3460,56813,26972,Low,21,0,16,0,2026-04-13,1
25666055,s_cmh8_3656,cmh8,5.135.75.177,2026-04-13 21:11:07,1418,0,1418,0,132300,4250,4250,No error,,28,0,2026-04-12 01:14:10,0.0,0,0.0,0.0,1418,56813,26972,Low,21,0,16,0,2026-04-13,1
25666239,s_cmh8_3656,cmh8,5.135.75.177,2026-04-13 21:17:08,1243,0,1243,0,136550,3730,3730,No error,,29,0,2026-04-12 01:14:10,0.0,0,0.0,0.0,1243,56813,26972,Low,21,0,16,0,2026-04-13,1
25675935,s_cmh8_3656,cmh8,5.135.75.177,2026-04-14 01:59:17,8080,0,8080,0,172680,24240,24240,No error,,30,0,2026-04-12 01:14:10,0.0,0,0.0,0.0,8080,56813,0,Low,1,1,7,0,2026-04-14,2
25677077,s_cmh8_3656,cmh8,5.135.75.177,2026-04-14 02:35:17,7830,0,7830,0,280910,23490,23490,No error,,31,0,2026-04-12 01:14:10,0.0,0,0.0,0.0,7830,56813,0,Low,2,1,7,0,2026-04-14,2
25677828,s_cmh8_3656,cmh8,5.135.75.177,2026-04-14 03:11:17,6052,0,6052,0,360780,16160,16160,No error,,32,0,2026-04-12 01:14:10,0.0,0,0.0,0.0,6052,56813,0,Low,3,1,7,0,2026-04-14,2
25678653,s_cmh8_3656,cmh8,5.135.75.177,2026-04-14 03:47:17,8330,0,8330,0,41030,8330,8330,No error,,33,0,2026-04-12 01:14:10,0.0,0,0.0,0.0,8330,56813,0,Low,3,1,7,0,2026-04-14,2
25686204,s_cmh8_3656,cmh8,5.135.75.177,2026-04-14 10:14:17,7000,7002,7000,7002,88340,7000,7000,No error,,34,0,2026-04-12 01:14:10,0.0,7002,0.0,1.0002857142857142,-2,63815,7002,Low,10,1,7,0,2026-04-14,2
25686903,s_cmh8_3656,cmh8,5.135.75.177,2026-04-14 10:50:17,7250,7250,7250,7250,180090,21750,21750,No error,,35,0,2026-04-12 01:14:10,7002.0,248,0.03541845187089403,1.0,0,71065,14252,Low,10,1,7,0,2026-04-14,2
25687787,s_cmh8_3656,cmh8,5.135.75.177,2026-04-14 11:27:36,7500,774,7500,774,289590,22500,22500,No error,,36,0,2026-04-12 01:14:10,7250.0,-6476,-0.8932413793103449,0.1032,6726,71839,15026,Low,11,1,7,0,2026-04-14,2
25718530,s_cmh8_3656,cmh8,5.135.75.177,2026-04-15 00:41:17,6500,6491,3250,3241,34000,19500,9750,No error,,37,0,2026-04-12 01:14:10,774.0,2467,3.1873385012919897,0.9972307692307693,9,75080,3241,Low,0,2,2,0,2026-04-15,2
25718530,s_cmh8_3656,cmh8,5.135.75.177,2026-04-15 00:41:17,6500,6491,3250,3250,34000,19500,9750,No error,,38,0,2026-04-12 01:14:10,3241.0,9,0.002776920703486578,1.0,0,78330,6491,Low,0,2,2,0,2026-04-15,2
25595404,s_cmh8_3656,cmh8,5.135.75.178,2026-04-12 01:26:10,2830,2834,2830,2834,60700,5660,5660,No error,,1,1,2026-04-12 01:26:10,0.0,2834,0.0,1.0014134275618374,-4,2834,2834,Low,1,6,4,0,2026-04-12,0
25596089,s_cmh8_3656,cmh8,5.135.75.178,2026-04-12 01:56:09,2880,1321,2880,1321,98420,2880,2880,No error,,2,0,2026-04-12 01:26:10,2834.0,-1513,-0.5338743824982357,0.45868055555555554,1559,4155,4155,Low,1,6,4,0,2026-04-12,0
25597921,s_cmh8_3656,cmh8,5.135.75.178,2026-04-12 03:26:09,3030,0,3030,0,182700,3030,3030,No error,,3,0,2026-04-12 01:26:10,1321.0,-1321,-1.0,0.0,3030,4155,4155,Low,3,6,4,0,2026-04-12,0
25599676,s_cmh8_3656,cmh8,5.135.75.178,2026-04-12 04:56:09,3180,841,3180,841,259150,3180,3180,Connection closed,841,4,0,2026-04-12 01:26:10,0.0,841,0.0,0.26446540880503144,2339,4996,4996,Low,4,6,4,0,2026-04-12,0
25652707,s_cmh8_3656,cmh8,5.135.75.178,2026-04-13 15:55:18,3280,3284,3280,3284,50340,9840,9840,No error,,5,0,2026-04-12 01:26:10,841.0,2443,2.90487514863258,1.001219512195122,-4,8280,3284,Low,15,0,5,0,2026-04-13,1
25654180,s_cmh8_3656,cmh8,5.135.75.178,2026-04-13 16:29:49,3330,3334,3330,3334,111030,9990,9990,No error,,6,0,2026-04-12 01:26:10,3284.0,50,0.015225334957369063,1.0012012012012013,-4,11614,6618,Low,16,0,5,0,2026-04-13,1
25655902,s_cmh8_3656,cmh8,5.135.75.178,2026-04-13 17:07:17,3380,3384,3380,3384,172680,10140,10140,No error,,7,0,2026-04-12 01:26:10,3334.0,50,0.014997000599880024,1.0011834319526627,-4,14998,10002,Low,17,0,5,0,2026-04-13,1
25657438,s_cmh8_3656,cmh8,5.135.75.178,2026-04-13 17:43:17,3430,2999,3430,2999,235290,10290,10290,No error,,8,0,2026-04-12 01:26:10,3384.0,-385,-0.11377068557919622,0.8743440233236152,431,17997,13001,Low,17,0,5,0,2026-04-13,1
25658975,s_cmh8_3656,cmh8,5.135.75.178,2026-04-13 18:19:18,3480,422,3480,422,298860,6960,6960,No error,,9,0,2026-04-12 01:26:10,2999.0,-2577,-0.8592864288096032,0.12126436781609196,3058,18419,13423,Low,18,0,5,0,2026-04-13,1
25676388,s_cmh8_3656,cmh8,5.135.75.178,2026-04-14 02:13:17,6780,6335,6780,6335,221070,20340,20340,No error,,10,0,2026-04-12 01:26:10,422.0,5913,14.011848341232227,0.9343657817109144,445,24754,6335,Low,2,1,3,0,2026-04-14,2
25686467,s_cmh8_3656,cmh8,5.135.75.178,2026-04-14 10:28:17,7000,5771,7000,5771,116340,21000,21000,No error,,11,0,2026-04-12 01:26:10,6335.0,-564,-0.08902920284135754,0.8244285714285714,1229,30525,12106,Low,10,1,3,0,2026-04-14,2
25687170,s_cmh8_3656,cmh8,5.135.75.178,2026-04-14 11:04:17,7250,1547,7250,1547,223590,21750,21750,No error,,12,0,2026-04-12 01:26:10,5771.0,-4224,-0.7319355397678046,0.2133793103448276,5703,32072,13653,Low,11,1,3,0,2026-04-14,2
25718854,s_cmh8_3656,cmh8,5.135.75.178,2026-04-15 00:55:17,6250,0,3125,0,71500,18750,9375,No error,,13,0,2026-04-12 01:26:10,1547.0,-1547,-1.0,0.0,3125,32072,0,Low,0,2,2,0,2026-04-15,2
25718854,s_cmh8_3656,cmh8,5.135.75.178,2026-04-15 00:55:17,6250,0,3125,0,71500,18750,9375,No error,,14,0,2026-04-12 01:26:10,0.0,0,0.0,0.0,3125,32072,0,Low,0,2,2,0,2026-04-15,2
25594913,s_cmh8_3656,cmh8,5.135.75.179,2026-04-12 01:05:20,3900,3904,3900,3904,33000,11700,11700,No error,,1,1,2026-04-12 01:05:20,0.0,3904,0.0,1.001025641025641,-4,3904,3904,Low,1,6,9,0,2026-04-12,0
25595836,s_cmh8_3656,cmh8,5.135.75.179,2026-04-12 01:38:09,4000,4004,4000,4004,70260,12000,12000,No error,,2,0,2026-04-12 01:05:20,3904.0,100,0.025614754098360656,1.001,-4,7908,7908,Low,1,6,9,0,2026-04-12,0
25596407,s_cmh8_3656,cmh8,5.135.75.179,2026-04-12 02:08:10,4100,1354,4100,1354,105300,12300,12300,No error,,3,0,2026-04-12 01:05:20,4004.0,-2650,-0.6618381618381618,0.3302439024390244,2746,9262,9262,Low,2,6,9,0,2026-04-12,0
25598260,s_cmh8_3656,cmh8,5.135.75.179,2026-04-12 03:38:09,4400,4404,4400,4404,190030,8800,8800,No error,,4,0,2026-04-12 01:05:20,1354.0,3050,2.2525849335302808,1.000909090909091,-4,13666,13666,Low,3,6,9,0,2026-04-12,0
25598791,s_cmh8_3656,cmh8,5.135.75.179,2026-04-12 04:08:09,4500,4503,4500,4503,219510,9000,9000,No error,,5,0,2026-04-12 01:05:20,4404.0,99,0.022479564032697547,1.0006666666666666,-3,18169,18169,Low,4,6,9,0,2026-04-12,0
25599523,s_cmh8_3656,cmh8,5.135.75.179,2026-04-12 04:38:09,4600,4604,4600,4604,243010,9200,9200,No error,,6,0,2026-04-12 01:05:20,4503.0,101,0.022429491450144348,1.0008695652173913,-4,22773,22773,Low,4,6,9,0,2026-04-12,0
25599545,s_cmh8_3656,cmh8,5.135.75.179,2026-04-12 04:41:09,1620,1622,1620,1622,252210,3240,3240,No error,,7,0,2026-04-12 01:05:20,4604.0,-2982,-0.6476976542137272,1.0012345679012347,-2,24395,24395,Low,4,6,9,0,2026-04-12,0
25599587,s_cmh8_3656,cmh8,5.135.75.179,2026-04-12 04:47:09,1850,1852,1850,1852,255450,3700,3700,No error,,8,0,2026-04-12 01:05:20,1622.0,230,0.14180024660912455,1.001081081081081,-2,26247,26247,Low,4,6,9,0,2026-04-12,0
25599888,s_cmh8_3656,cmh8,5.135.75.179,2026-04-12 05:08:09,4700,1644,4700,1644,266930,9400,9400,No error,,9,0,2026-04-12 01:05:20,1852.0,-208,-0.11231101511879049,0.3497872340425532,3056,27891,27891,Low,5,6,9,0,2026-04-12,0
25653577,s_cmh8_3656,cmh8,5.135.75.179,2026-04-13 16:13:18,5000,5004,5000,5004,74580,15000,15000,No error,,10,0,2026-04-12 01:05:20,1644.0,3360,2.0437956204379564,1.0008,-4,32895,5004,Low,16,0,9,0,2026-04-13,1
25655162,s_cmh8_3656,cmh8,5.135.75.179,2026-04-13 16:49:19,5100,5103,5100,5103,135720,15300,15300,No error,,11,0,2026-04-12 01:05:20,5004.0,99,0.019784172661870502,1.0005882352941176,-3,37998,10107,Low,16,0,9,0,2026-04-13,1
25656628,s_cmh8_3656,cmh8,5.135.75.179,2026-04-13 17:25:18,5200,5203,5200,5203,197820,15600,15600,No error,,12,0,2026-04-12 01:05:20,5103.0,100,0.01959631589261219,1.000576923076923,-3,43201,15310,Low,17,0,9,0,2026-04-13,1
25658029,s_cmh8_3656,cmh8,5.135.75.179,2026-04-13 18:01:17,5300,5304,5300,5304,260880,15900,15900,No error,,13,0,2026-04-12 01:05:20,5203.0,101,0.019411877762829138,1.0007547169811322,-4,48505,20614,Low,18,0,9,0,2026-04-13,1
25659698,s_cmh8_3656,cmh8,5.135.75.179,2026-04-13 18:35:12,5400,5404,5400,5404,321420,16200,16200,No error,,14,0,2026-04-12 01:05:20,5304.0,100,0.01885369532428356,1.0007407407407407,-4,53909,26018,Low,18,0,9,0,2026-04-13,1
25661318,s_cmh8_3656,cmh8,5.135.75.179,2026-04-13 19:11:14,2743,2745,2743,2745,364690,16500,16500,No error,,15,0,2026-04-12 01:05:20,5404.0,-2659,-0.4920429311621021,1.000729128691214,-2,56654,28763,Low,19,0,9,0,2026-04-13,1
25662701,s_cmh8_3656,cmh8,5.135.75.179,2026-04-13 19:47:12,5600,5604,5600,5604,23280,16800,16800,No error,,16,0,2026-04-12 01:05:20,2745.0,2859,1.0415300546448087,1.0007142857142857,-4,62258,34367,Low,19,0,9,0,2026-04-13,1
25664175,s_cmh8_3656,cmh8,5.135.75.179,2026-04-13 20:23:12,5700,5704,5700,5704,63620,17100,17100,No error,,17,0,2026-04-12 01:05:20,5604.0,100,0.017844396859386154,1.0007017543859649,-4,67962,40071,Low,20,0,9,0,2026-04-13,1
25665469,s_cmh8_3656,cmh8,5.135.75.179,2026-04-13 20:59:12,5800,5804,5800,5804,104520,17400,17400,No error,,18,0,2026-04-12 01:05:20,5704.0,100,0.01753155680224404,1.0006896551724138,-4,73766,45875,Low,20,0,9,0,2026-04-13,1
25675809,s_cmh8_3656,cmh8,5.135.75.179,2026-04-14 01:50:18,8900,7379,8900,7379,145980,26700,26700,No error,,19,0,2026-04-12 01:05:20,5804.0,1575,0.2713645761543763,0.8291011235955056,1521,81145,7379,Low,1,1,3,0,2026-04-14,2
25686800,s_cmh8_3656,cmh8,5.135.75.179,2026-04-14 10:43:17,7250,7254,7250,7254,158340,21750,21750,No error,,20,0,2026-04-12 01:05:20,7379.0,-125,-0.016939964764873288,1.0005517241379311,-4,88399,14633,Low,10,1,3,0,2026-04-14,2
25687595,s_cmh8_3656,cmh8,5.135.75.179,2026-04-14 11:19:17,7500,7504,7500,7504,267090,22500,22500,No error,,21,0,2026-04-12 01:05:20,7254.0,250,0.034463744141163495,1.0005333333333333,-4,95903,22137,Low,11,1,3,0,2026-04-14,2
25718223,s_cmh8_3656,cmh8,5.135.75.179,2026-04-15 00:32:51,6500,6504,6500,6504,14500,19500,19500,No error,,22,0,2026-04-12 01:05:20,7504.0,-1000,-0.13326226012793177,1.0006153846153847,-4,102407,6504,Low,0,2,2,0,2026-04-15,2
25719379,s_cmh8_3656,cmh8,5.135.75.179,2026-04-15 01:10:17,6500,447,6500,447,109000,19500,19500,No error,,23,0,2026-04-12 01:05:20,6504.0,-6057,-0.9312730627306273,0.06876923076923076,6053,102854,6951,Low,1,2,2,0,2026-04-15,3
25595300,s_cmh8_3656,cmh8,5.135.75.180,2026-04-12 01:20:11,3350,3352,3350,3352,54000,6700,6700,No error,,1,1,2026-04-12 01:20:11,0.0,3352,0.0,1.0005970149253731,-2,3352,3352,Low,1,6,4,0,2026-04-12,0
25596013,s_cmh8_3656,cmh8,5.135.75.180,2026-04-12 01:50:09,3400,3402,3400,3402,91620,6800,6800,No error,,2,0,2026-04-12 01:20:11,3352.0,50,0.014916467780429593,1.0005882352941176,-2,6754,6754,Low,1,6,4,0,2026-04-12,0
25596666,s_cmh8_3656,cmh8,5.135.75.180,2026-04-12 02:20:10,3450,3451,3450,3451,127020,6900,6900,No error,,3,0,2026-04-12 01:20:11,3402.0,49,0.01440329218106996,1.0002898550724637,-1,10205,10205,Low,2,6,4,0,2026-04-12,0
25596709,s_cmh8_3656,cmh8,5.135.75.180,2026-04-12 02:23:10,1465,2,1465,2,133920,2930,2930,No error,,4,0,2026-04-12 01:20:11,3451.0,-3449,-0.9994204578383077,0.0013651877133105802,1463,10207,10207,Low,2,6,4,0,2026-04-12,0
25648185,s_cmh8_3656,cmh8,5.135.75.180,2026-04-13 13:44:32,12800,1181,12800,1181,291270,38400,38400,No error,,5,0,2026-04-12 01:20:11,2.0,1179,589.5,0.092265625,11619,11388,1181,Low,13,0,7,0,2026-04-13,1
25652484,s_cmh8_3656,cmh8,5.135.75.180,2026-04-13 15:49:18,3800,3801,3800,3801,38940,11400,11400,No error,,6,0,2026-04-12 01:20:11,1181.0,2620,2.218458933107536,1.0002631578947367,-1,15189,4982,Low,15,0,7,0,2026-04-13,1
25654003,s_cmh8_3656,cmh8,5.135.75.180,2026-04-13 16:25:18,3850,3852,3850,3852,99480,11550,11550,No error,,7,0,2026-04-12 01:20:11,3801.0,51,0.013417521704814523,1.0005194805194806,-2,19041,8834,Low,16,0,7,0,2026-04-13,1
25655554,s_cmh8_3656,cmh8,5.135.75.180,2026-04-13 17:01:17,3900,3902,3900,3902,160980,11700,11700,No error,,8,0,2026-04-12 01:20:11,3852.0,50,0.012980269989615784,1.0005128205128204,-2,22943,12736,Low,17,0,7,0,2026-04-13,1
25657116,s_cmh8_3656,cmh8,5.135.75.180,2026-04-13 17:35:19,3950,3952,3950,3952,223440,11850,11850,No error,,9,0,2026-04-12 01:20:11,3902.0,50,0.012813941568426449,1.000506329113924,-2,26895,16688,Low,17,0,7,0,2026-04-13,1
25658774,s_cmh8_3656,cmh8,5.135.75.180,2026-04-13 18:13:17,4000,1388,4000,1388,286860,12000,12000,No error,,10,0,2026-04-12 01:20:11,3952.0,-2564,-0.6487854251012146,0.347,2612,28283,18076,Low,18,0,7,0,2026-04-13,1
25660172,s_cmh8_3656,cmh8,5.135.75.180,2026-04-13 18:47:13,4050,2256,4050,2256,347760,8100,8100,No error,,11,0,2026-04-12 01:20:11,1388.0,868,0.6253602305475504,0.557037037037037,1794,30539,20332,Low,18,0,7,0,2026-04-13,1
25676142,s_cmh8_3656,cmh8,5.135.75.180,2026-04-14 02:06:17,8050,7892,8050,7892,196920,24150,24150,No error,,12,0,2026-04-12 01:20:11,2256.0,5636,2.49822695035461,0.9803726708074534,158,38431,7892,Low,2,1,8,0,2026-04-14,2
25677209,s_cmh8_3656,cmh8,5.135.75.180,2026-04-14 02:42:17,8300,0,8300,0,304400,24900,24900,No error,,13,0,2026-04-12 01:20:11,7892.0,-7892,-1.0,0.0,8300,38431,7892,Low,2,1,8,0,2026-04-14,2
25677950,s_cmh8_3656,cmh8,5.135.75.180,2026-04-14 03:18:17,8550,0,8550,0,0,8550,8550,No error,,14,0,2026-04-12 01:20:11,0.0,0,0.0,0.0,8550,38431,7892,Low,3,1,8,0,2026-04-14,2
25678039,s_cmh8_3656,cmh8,5.135.75.180,2026-04-14 03:23:17,7280,0,7280,0,8550,7280,7280,No error,,15,0,2026-04-12 01:20:11,0.0,0,0.0,0.0,7280,38431,7892,Low,3,1,8,0,2026-04-14,2
25678844,s_cmh8_3656,cmh8,5.135.75.180,2026-04-14 03:54:17,8800,0,8800,0,49360,8800,8800,No error,,16,0,2026-04-12 01:20:11,0.0,0,0.0,0.0,8800,38431,7892,Low,3,1,8,0,2026-04-14,2
