ip,server,entity,datetime_gride,campaign_id,sent_per_ip,r_sent_per_ip,sent_ratio,lost_volume,lost_ratio,previous_r_sent_per_ip,volume_change,growth_rate,cumulative_r_sent_per_ip,daily_cumulative_r_sent_per_ip,real_daily_volume,real_volume_per_drop,drops_per_day,time_gap_min,days_since_launch,hour,day_of_week,error_flag,spf_error,dkim_error,netblock_error,error_count_last_24h,blocked_before,is_high_growth,is_low_performance,is_volume_loss,risk_label,risk_label_encoded,action_label,action_label_encoded,recommended_pause_hours
91.223.3.189,s_cmh9_5687,cmh9,2026-04-15 00:41:19,25718532,6500,6500,1.0,0,0.0,6500.0,0,0.0,130558,24219,115506,8885.08,13,0.0,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.189,s_cmh9_5687,cmh9,2026-04-15 10:20:34,25730280,13000,12999,1.0,1,0.0,6500.0,6499,0.9998461538461538,143557,37218,115506,8885.08,13,579.25,2,10,2,1,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.189,s_cmh9_5687,cmh9,2026-04-15 11:08:35,25731339,810,812,1.002,0,0.0,12999.0,-12187,-0.9375336564351104,144369,38030,115506,8885.08,13,48.02,2,11,2,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.189,s_cmh9_5687,cmh9,2026-04-15 12:25:25,25733938,7841,7842,1.0,0,0.0,812.0,7030,8.657635467980295,152211,45872,115506,8885.08,13,76.83,2,12,2,0,0,0,0,1,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.189,s_cmh9_5687,cmh9,2026-04-15 13:05:37,25735270,13000,13001,1.0,0,0.0,7842.0,5159,0.6578678908441724,165212,58873,115506,8885.08,13,40.2,2,13,2,0,0,0,0,1,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.189,s_cmh9_5687,cmh9,2026-04-15 13:45:38,25737017,2485,2487,1.001,0,0.0,13001.0,-10514,-0.808707022536728,167699,61360,115506,8885.08,13,40.02,2,13,2,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.189,s_cmh9_5687,cmh9,2026-04-15 14:25:35,25738494,13000,12927,0.994,73,0.006,2487.0,10440,4.1978287092883,180626,74287,115506,8885.08,13,39.95,2,14,2,1,0,0,0,1,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.189,s_cmh9_5687,cmh9,2026-04-15 15:05:24,25739983,9330,9330,1.0,0,0.0,12927.0,-3597,-0.2782548155024367,189956,83617,115506,8885.08,13,39.82,3,15,2,0,0,0,0,2,0,0,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.189,s_cmh9_5687,cmh9,2026-04-15 15:30:23,25740699,13000,13001,1.0,0,0.0,9330.0,3671,0.3934619506966774,202957,96618,115506,8885.08,13,24.98,3,15,2,0,0,0,0,2,0,0,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.189,s_cmh9_5687,cmh9,2026-04-15 16:12:31,25742300,5886,5888,1.0,0,0.0,13001.0,-7113,-0.5471117606337974,208845,102506,115506,8885.08,13,42.13,3,16,2,0,0,0,0,2,0,0,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.189,s_cmh9_5687,cmh9,2026-04-15 23:15:18,25760249,13000,13000,1.0,0,0.0,5888.0,7112,1.2078804347826086,221845,115506,115506,8885.08,13,422.78,3,23,2,0,0,0,0,2,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.189,s_cmh9_5687,cmh9,2026-04-16 16:48:41,25791393,3258,3258,1.0,0,0.0,13000.0,-9742,-0.7493846153846154,225103,3258,3258,3258.0,1,1053.38,4,16,3,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-12 14:52:12,25612880,3000,0,0.0,3000,1.0,0.0,0,0.0,0,0,3000,750.0,4,0.0,0,14,6,0,0,0,0,0,0,0,1,1,Dangerous,2,STOP_24H,3,24
91.223.3.194,s_cmh9_5687,cmh9,2026-04-12 14:55:30,25612962,3000,0,0.0,3000,1.0,0.0,0,0.0,0,0,3000,750.0,4,3.3,0,14,6,0,0,0,0,0,0,0,1,1,Dangerous,2,STOP_24H,3,24
91.223.3.194,s_cmh9_5687,cmh9,2026-04-12 19:55:18,25623881,3000,0,0.0,3000,1.0,0.0,0,0.0,0,0,3000,750.0,4,299.8,0,19,6,0,0,0,0,0,0,0,1,1,Dangerous,2,STOP_24H,3,24
91.223.3.194,s_cmh9_5687,cmh9,2026-04-12 20:23:18,25624884,3000,3000,1.0,0,0.0,0.0,3000,0.0,3000,3000,3000,750.0,4,28.0,0,20,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-13 16:50:57,25655234,3000,3000,1.0,0,0.0,3000.0,0,0.0,6000,3000,59659,5965.9,10,1227.65,1,16,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-13 17:17:21,25656376,4000,4001,1.0,0,0.0,3000.0,1001,0.3336666666666666,10001,7001,59659,5965.9,10,26.4,1,17,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-13 17:40:13,25657345,5000,5000,1.0,0,0.0,4001.0,999,0.2496875781054736,15001,12001,59659,5965.9,10,22.87,1,17,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-13 18:05:18,25658335,6000,6001,1.0,0,0.0,5000.0,1001,0.2002,21002,18002,59659,5965.9,10,25.08,1,18,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-13 18:32:19,25659387,5146,5146,1.0,0,0.0,6001.0,-855,-0.1424762539576737,26148,23148,59659,5965.9,10,27.02,1,18,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-13 18:57:19,25660532,8000,8000,1.0,0,0.0,5146.0,2854,0.5546055188495919,34148,31148,59659,5965.9,10,25.0,1,18,0,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.194,s_cmh9_5687,cmh9,2026-04-13 19:22:19,25661752,9000,9001,1.0,0,0.0,8000.0,1001,0.125125,43149,40149,59659,5965.9,10,25.0,1,19,0,1,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-13 19:47:19,25662707,813,813,1.0,0,0.0,9001.0,-8188,-0.9096767025886012,43962,40962,59659,5965.9,10,25.0,1,19,0,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-13 20:12:19,25663744,9367,9367,1.0,0,0.0,813.0,8554,10.521525215252153,53329,50329,59659,5965.9,10,25.0,1,20,0,0,0,0,0,1,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.194,s_cmh9_5687,cmh9,2026-04-13 20:37:19,25664849,9330,9330,1.0,0,0.0,9367.0,-37,-0.0039500373652183,62659,59659,59659,5965.9,10,25.0,1,20,0,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-14 16:57:20,25700632,10699,10699,1.0,0,0.0,9330.0,1369,0.1467309753483387,73358,10699,43680,7280.0,6,1220.02,2,16,1,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-14 17:27:20,25701906,8034,8034,1.0,0,0.0,10699.0,-2665,-0.2490886998784933,81392,18733,43680,7280.0,6,30.0,2,17,1,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-14 17:57:20,25703151,7587,7587,1.0,0,0.0,8034.0,-447,-0.0556385362210604,88979,26320,43680,7280.0,6,30.0,2,17,1,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-14 21:59:16,25712850,3515,3515,1.0,0,0.0,7587.0,-4072,-0.5367075260313694,92494,29835,43680,7280.0,6,241.93,2,21,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-14 22:41:20,25714518,6256,6256,1.0,0,0.0,3515.0,2741,0.779800853485064,98750,36091,43680,7280.0,6,42.07,2,22,1,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.194,s_cmh9_5687,cmh9,2026-04-14 23:21:20,25715827,7589,7589,1.0,0,0.0,6256.0,1333,0.2130754475703324,106339,43680,43680,7280.0,6,40.0,2,23,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-15 00:01:20,25717213,11219,11219,1.0,0,0.0,7589.0,3630,0.4783238898405587,117558,11219,115580,8890.77,13,40.0,2,0,2,1,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-15 00:41:19,25718532,6500,6500,1.0,0,0.0,11219.0,-4719,-0.4206257242178447,124058,17719,115580,8890.77,13,39.98,2,0,2,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-15 00:41:19,25718532,6500,6500,1.0,0,0.0,6500.0,0,0.0,130558,24219,115580,8890.77,13,0.0,2,0,2,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-15 10:20:34,25730280,13000,13000,1.0,0,0.0,6500.0,6500,1.0,143558,37219,115580,8890.77,13,579.25,2,10,2,0,0,0,0,1,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.194,s_cmh9_5687,cmh9,2026-04-15 11:08:35,25731339,810,812,1.002,0,0.0,13000.0,-12188,-0.9375384615384617,144370,38031,115580,8890.77,13,48.02,2,11,2,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-15 12:25:25,25733938,7841,7842,1.0,0,0.0,812.0,7030,8.657635467980295,152212,45873,115580,8890.77,13,76.83,2,12,2,0,0,0,0,1,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.194,s_cmh9_5687,cmh9,2026-04-15 13:05:37,25735270,13000,13001,1.0,0,0.0,7842.0,5159,0.6578678908441724,165213,58874,115580,8890.77,13,40.2,2,13,2,0,0,0,0,1,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.194,s_cmh9_5687,cmh9,2026-04-15 13:45:38,25737017,2485,2487,1.001,0,0.0,13001.0,-10514,-0.808707022536728,167700,61361,115580,8890.77,13,40.02,2,13,2,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-15 14:25:35,25738494,13000,13000,1.0,0,0.0,2487.0,10513,4.227181342983514,180700,74361,115580,8890.77,13,39.95,2,14,2,0,0,0,0,1,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.194,s_cmh9_5687,cmh9,2026-04-15 15:05:24,25739983,9330,9330,1.0,0,0.0,13000.0,-3670,-0.2823076923076923,190030,83691,115580,8890.77,13,39.82,3,15,2,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-15 15:30:23,25740699,13000,13001,1.0,0,0.0,9330.0,3671,0.3934619506966774,203031,96692,115580,8890.77,13,24.98,3,15,2,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-15 16:12:31,25742300,5886,5888,1.0,0,0.0,13001.0,-7113,-0.5471117606337974,208919,102580,115580,8890.77,13,42.13,3,16,2,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.194,s_cmh9_5687,cmh9,2026-04-15 23:15:18,25760249,13000,13000,1.0,0,0.0,5888.0,7112,1.2078804347826086,221919,115580,115580,8890.77,13,422.78,3,23,2,0,0,0,0,1,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.194,s_cmh9_5687,cmh9,2026-04-16 16:48:41,25791393,3258,3258,1.0,0,0.0,13000.0,-9742,-0.7493846153846154,225177,3258,3258,3258.0,1,1053.38,4,16,3,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.195,s_cmh9_5687,cmh9,2026-04-12 14:52:12,25612880,3000,0,0.0,3000,1.0,0.0,0,0.0,0,0,3000,750.0,4,0.0,0,14,6,0,0,0,0,0,0,0,1,1,Dangerous,2,STOP_24H,3,24
91.223.3.195,s_cmh9_5687,cmh9,2026-04-12 14:55:30,25612962,3000,0,0.0,3000,1.0,0.0,0,0.0,0,0,3000,750.0,4,3.3,0,14,6,0,0,0,0,0,0,0,1,1,Dangerous,2,STOP_24H,3,24
91.223.3.195,s_cmh9_5687,cmh9,2026-04-12 19:55:18,25623881,3000,0,0.0,3000,1.0,0.0,0,0.0,0,0,3000,750.0,4,299.8,0,19,6,0,0,0,0,0,0,0,1,1,Dangerous,2,STOP_24H,3,24
91.223.3.195,s_cmh9_5687,cmh9,2026-04-12 20:23:18,25624884,3000,3000,1.0,0,0.0,0.0,3000,0.0,3000,3000,3000,750.0,4,28.0,0,20,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.195,s_cmh9_5687,cmh9,2026-04-13 16:50:57,25655234,3000,3000,1.0,0,0.0,3000.0,0,0.0,6000,3000,59656,5965.6,10,1227.65,1,16,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.195,s_cmh9_5687,cmh9,2026-04-13 17:17:21,25656376,4000,4000,1.0,0,0.0,3000.0,1000,0.3333333333333333,10000,7000,59656,5965.6,10,26.4,1,17,0,1,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.195,s_cmh9_5687,cmh9,2026-04-13 17:40:13,25657345,5000,5000,1.0,0,0.0,4000.0,1000,0.25,15000,12000,59656,5965.6,10,22.87,1,17,0,1,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.195,s_cmh9_5687,cmh9,2026-04-13 18:05:18,25658335,6000,6000,1.0,0,0.0,5000.0,1000,0.2,21000,18000,59656,5965.6,10,25.08,1,18,0,0,0,0,0,2,0,0,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.195,s_cmh9_5687,cmh9,2026-04-13 18:32:19,25659387,5145,5146,1.0,0,0.0,6000.0,-854,-0.1423333333333333,26146,23146,59656,5965.6,10,27.02,1,18,0,0,0,0,0,2,0,0,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.195,s_cmh9_5687,cmh9,2026-04-13 18:57:19,25660532,8000,8000,1.0,0,0.0,5146.0,2854,0.5546055188495919,34146,31146,59656,5965.6,10,25.0,1,18,0,0,0,0,0,2,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.195,s_cmh9_5687,cmh9,2026-04-13 19:22:19,25661752,9000,9000,1.0,0,0.0,8000.0,1000,0.125,43146,40146,59656,5965.6,10,25.0,1,19,0,0,0,0,0,2,0,0,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.195,s_cmh9_5687,cmh9,2026-04-13 19:47:19,25662707,813,813,1.0,0,0.0,9000.0,-8187,-0.9096666666666666,43959,40959,59656,5965.6,10,25.0,1,19,0,0,0,0,0,2,0,0,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.195,s_cmh9_5687,cmh9,2026-04-13 20:12:19,25663744,9367,9367,1.0,0,0.0,813.0,8554,10.521525215252153,53326,50326,59656,5965.6,10,25.0,1,20,0,0,0,0,0,2,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.195,s_cmh9_5687,cmh9,2026-04-13 20:37:19,25664849,9330,9330,1.0,0,0.0,9367.0,-37,-0.0039500373652183,62656,59656,59656,5965.6,10,25.0,1,20,0,0,0,0,0,2,0,0,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.195,s_cmh9_5687,cmh9,2026-04-14 16:57:20,25700632,10699,10699,1.0,0,0.0,9330.0,1369,0.1467309753483387,73355,10699,43680,7280.0,6,1220.02,2,16,1,0,0,0,0,2,0,0,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.195,s_cmh9_5687,cmh9,2026-04-14 17:27:20,25701906,8034,8034,1.0,0,0.0,10699.0,-2665,-0.2490886998784933,81389,18733,43680,7280.0,6,30.0,2,17,1,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.195,s_cmh9_5687,cmh9,2026-04-14 17:57:20,25703151,7587,7587,1.0,0,0.0,8034.0,-447,-0.0556385362210604,88976,26320,43680,7280.0,6,30.0,2,17,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.195,s_cmh9_5687,cmh9,2026-04-14 21:59:16,25712850,3515,3515,1.0,0,0.0,7587.0,-4072,-0.5367075260313694,92491,29835,43680,7280.0,6,241.93,2,21,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.195,s_cmh9_5687,cmh9,2026-04-14 22:41:20,25714518,6256,6256,1.0,0,0.0,3515.0,2741,0.779800853485064,98747,36091,43680,7280.0,6,42.07,2,22,1,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.195,s_cmh9_5687,cmh9,2026-04-14 23:21:20,25715827,7589,7589,1.0,0,0.0,6256.0,1333,0.2130754475703324,106336,43680,43680,7280.0,6,40.0,2,23,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.195,s_cmh9_5687,cmh9,2026-04-15 00:01:20,25717213,11219,11219,1.0,0,0.0,7589.0,3630,0.4783238898405587,117555,11219,114622,8817.08,13,40.0,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.195,s_cmh9_5687,cmh9,2026-04-15 00:41:19,25718532,6500,6500,1.0,0,0.0,11219.0,-4719,-0.4206257242178447,124055,17719,114622,8817.08,13,39.98,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.195,s_cmh9_5687,cmh9,2026-04-15 00:41:19,25718532,6500,6500,1.0,0,0.0,6500.0,0,0.0,130555,24219,114622,8817.08,13,0.0,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.195,s_cmh9_5687,cmh9,2026-04-15 10:20:34,25730280,13000,13000,1.0,0,0.0,6500.0,6500,1.0,143555,37219,114622,8817.08,13,579.25,2,10,2,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.195,s_cmh9_5687,cmh9,2026-04-15 11:08:35,25731339,810,812,1.002,0,0.0,13000.0,-12188,-0.9375384615384617,144367,38031,114622,8817.08,13,48.02,2,11,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.195,s_cmh9_5687,cmh9,2026-04-15 12:25:25,25733938,7841,7842,1.0,0,0.0,812.0,7030,8.657635467980295,152209,45873,114622,8817.08,13,76.83,2,12,2,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.195,s_cmh9_5687,cmh9,2026-04-15 13:05:37,25735270,13000,13001,1.0,0,0.0,7842.0,5159,0.6578678908441724,165210,58874,114622,8817.08,13,40.2,2,13,2,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.195,s_cmh9_5687,cmh9,2026-04-15 13:45:38,25737017,2485,2486,1.0,0,0.0,13001.0,-10515,-0.8087839396969464,167696,61360,114622,8817.08,13,40.02,2,13,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.195,s_cmh9_5687,cmh9,2026-04-15 14:25:35,25738494,13000,13000,1.0,0,0.0,2486.0,10514,4.229283990345937,180696,74360,114622,8817.08,13,39.95,2,14,2,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.195,s_cmh9_5687,cmh9,2026-04-15 15:05:24,25739983,9330,9330,1.0,0,0.0,13000.0,-3670,-0.2823076923076923,190026,83690,114622,8817.08,13,39.82,3,15,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.195,s_cmh9_5687,cmh9,2026-04-15 15:30:23,25740699,13000,13001,1.0,0,0.0,9330.0,3671,0.3934619506966774,203027,96691,114622,8817.08,13,24.98,3,15,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.195,s_cmh9_5687,cmh9,2026-04-15 16:12:31,25742300,5886,5888,1.0,0,0.0,13001.0,-7113,-0.5471117606337974,208915,102579,114622,8817.08,13,42.13,3,16,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.195,s_cmh9_5687,cmh9,2026-04-15 23:15:18,25760249,13000,12043,0.926,957,0.074,5888.0,6155,1.0453464673913044,220958,114622,114622,8817.08,13,422.78,3,23,2,1,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.195,s_cmh9_5687,cmh9,2026-04-16 16:48:41,25791393,3258,3258,1.0,0,0.0,12043.0,-8785,-0.7294694013119655,224216,3258,3258,3258.0,1,1053.38,4,16,3,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.196,s_cmh9_5687,cmh9,2026-04-12 14:52:12,25612880,3000,0,0.0,3000,1.0,0.0,0,0.0,0,0,3386,846.5,4,0.0,0,14,6,0,0,0,0,0,0,0,1,1,Dangerous,2,STOP_24H,3,24
91.223.3.196,s_cmh9_5687,cmh9,2026-04-12 14:55:30,25612962,3000,386,0.129,2614,0.871,0.0,386,0.0,386,386,3386,846.5,4,3.3,0,14,6,0,0,0,0,0,0,0,1,1,Dangerous,2,STOP_24H,3,24
91.223.3.196,s_cmh9_5687,cmh9,2026-04-12 19:55:18,25623881,3000,0,0.0,3000,1.0,386.0,-386,-1.0,386,386,3386,846.5,4,299.8,0,19,6,0,0,0,0,0,0,0,1,1,Dangerous,2,STOP_24H,3,24
91.223.3.196,s_cmh9_5687,cmh9,2026-04-12 20:23:18,25624884,3000,3000,1.0,0,0.0,0.0,3000,0.0,3386,3386,3386,846.5,4,28.0,0,20,6,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.196,s_cmh9_5687,cmh9,2026-04-13 16:50:57,25655234,3000,3000,1.0,0,0.0,3000.0,0,0.0,6386,3000,59650,5965.0,10,1227.65,1,16,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.196,s_cmh9_5687,cmh9,2026-04-13 17:17:21,25656376,4000,4000,1.0,0,0.0,3000.0,1000,0.3333333333333333,10386,7000,59650,5965.0,10,26.4,1,17,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.196,s_cmh9_5687,cmh9,2026-04-13 17:40:13,25657345,5000,5000,1.0,0,0.0,4000.0,1000,0.25,15386,12000,59650,5965.0,10,22.87,1,17,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.196,s_cmh9_5687,cmh9,2026-04-13 18:05:18,25658335,6000,6000,1.0,0,0.0,5000.0,1000,0.2,21386,18000,59650,5965.0,10,25.08,1,18,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.196,s_cmh9_5687,cmh9,2026-04-13 18:32:19,25659387,5145,5146,1.0,0,0.0,6000.0,-854,-0.1423333333333333,26532,23146,59650,5965.0,10,27.02,1,18,0,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.196,s_cmh9_5687,cmh9,2026-04-13 18:57:19,25660532,8000,8000,1.0,0,0.0,5146.0,2854,0.5546055188495919,34532,31146,59650,5965.0,10,25.0,1,18,0,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.196,s_cmh9_5687,cmh9,2026-04-13 19:22:19,25661752,9000,9000,1.0,0,0.0,8000.0,1000,0.125,43532,40146,59650,5965.0,10,25.0,1,19,0,1,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.196,s_cmh9_5687,cmh9,2026-04-13 19:47:19,25662707,813,813,1.0,0,0.0,9000.0,-8187,-0.9096666666666666,44345,40959,59650,5965.0,10,25.0,1,19,0,0,0,0,0,1,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.196,s_cmh9_5687,cmh9,2026-04-13 20:12:19,25663744,9367,9361,0.999,6,0.001,813.0,8548,10.514145141451417,53706,50320,59650,5965.0,10,25.0,1,20,0,1,0,0,0,1,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.196,s_cmh9_5687,cmh9,2026-04-13 20:37:19,25664849,9330,9330,1.0,0,0.0,9361.0,-31,-0.0033116120072641,63036,59650,59650,5965.0,10,25.0,1,20,0,0,0,0,0,2,0,0,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.196,s_cmh9_5687,cmh9,2026-04-14 16:57:20,25700632,10698,10698,1.0,0,0.0,9330.0,1368,0.1466237942122186,73734,10698,43679,7279.83,6,1220.02,2,16,1,0,0,0,0,2,0,0,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.196,s_cmh9_5687,cmh9,2026-04-14 17:27:20,25701906,8034,8034,1.0,0,0.0,10698.0,-2664,-0.2490185081323611,81768,18732,43679,7279.83,6,30.0,2,17,1,0,0,0,0,2,0,0,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.196,s_cmh9_5687,cmh9,2026-04-14 17:57:20,25703151,7587,7587,1.0,0,0.0,8034.0,-447,-0.0556385362210604,89355,26319,43679,7279.83,6,30.0,2,17,1,0,0,0,0,2,0,0,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.196,s_cmh9_5687,cmh9,2026-04-14 21:59:16,25712850,3515,3515,1.0,0,0.0,7587.0,-4072,-0.5367075260313694,92870,29834,43679,7279.83,6,241.93,2,21,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.196,s_cmh9_5687,cmh9,2026-04-14 22:41:20,25714518,6256,6256,1.0,0,0.0,3515.0,2741,0.779800853485064,99126,36090,43679,7279.83,6,42.07,2,22,1,0,0,0,0,0,0,1,0,0,Risk,1,PAUSE_2H,1,2
91.223.3.196,s_cmh9_5687,cmh9,2026-04-14 23:21:20,25715827,7589,7589,1.0,0,0.0,6256.0,1333,0.2130754475703324,106715,43679,43679,7279.83,6,40.0,2,23,1,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.196,s_cmh9_5687,cmh9,2026-04-15 00:01:20,25717213,11219,11219,1.0,0,0.0,7589.0,3630,0.4783238898405587,117934,11219,115576,8890.46,13,40.0,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.196,s_cmh9_5687,cmh9,2026-04-15 00:41:19,25718532,6500,6500,1.0,0,0.0,11219.0,-4719,-0.4206257242178447,124434,17719,115576,8890.46,13,39.98,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
91.223.3.196,s_cmh9_5687,cmh9,2026-04-15 00:41:19,25718532,6500,6500,1.0,0,0.0,6500.0,0,0.0,130934,24219,115576,8890.46,13,0.0,2,0,2,0,0,0,0,0,0,0,0,0,Safe,0,CONTINUE,0,0
